label,address_freeform,address_locality,address_region,address_postcode,address_country,phone,base_address_freeform,base_address_locality,base_address_region,base_address_postcode,base_address_country,base_phone,match_score,pred_label,llm_same_place,llm_confidence,llm_reason,llm_correct,baseline_correct
1.0,6363 main street,zachary,la,707914084,US,2256588510.0,6363 main street suite east,zachary,la,70791,US,2256588510.0,0.8536207315747014,1,1,0.9,"Matching address, city, postcode, country, and phone number indicate the same place.",1,1
1.0,2811 warners road,warners,ny,13164,US,3156723398.0,2811 warners road,warners,ny,13164,US,3156723398.0,1.0,1,1,1.0,All address components and phone number match,1,1
1.0,18 bull temple road,bengaluru,ka,560004,IN,918147090194.0,17 bull temple road basavanagudi,bengaluru,karnataka,560004,IN,8147090194.0,0.6444401212353268,1,0,0.6444401212353268,Similar but differing street numbers and addresses suggest different places,0,1
1.0,11756 borman drive,street louis,mo,631464127,US,3144735141.0,11756 borman drive,saint louis,mo,63146,US,3144735141.0,0.9625,1,1,0.98125,"Matching address, city variants, postcode, country, and phone number indicate same place.",1,1
1.0,1060 woods mill road,chesterfield,mo,63017,US,6362272770.0,1060 woods mill road,chesterfield,mo,63017,US,6362272770.0,0.95,1,1,0.95,All address components and phone number match,1,1
1.0,via cenisio 61,milano,25,20154,IT,390233603122.0,via cenisio 61,milano,mi,20154,IT,233603122.0,0.6634564317242835,1,1,0.831728215862142,Matching address and phone number support same place,1,1
0.0,1530 east williams field road suite 206 210,gilbert,az,85295,US,,1530 east williams field road,gilbert,az,85295,US,3039970775.0,0.7777394295574181,1,1,0.888869214778709,"Similarity score and prediction match, most address components match, and phone numbers are not unequal.",0,0
0.0,5435 sugarloaf parkway,lawrenceville,ga,300435700,US,6785481918.0,5425 sugarloaf parkway suite 1103,lawrenceville,ga,30043,US,4702826178.0,0.7663905240063409,1,0,0.7663905240063409,Similar but not matching address components and different phone numbers.,1,0
1.0,113 west chestnut street,jeffersonville,in,47130,US,8122807772.0,113 west chestnut street,jeffersonville,in,47130,US,8122807772.0,1.0,1,1,1.0,All address components and phone number match,1,1
1.0,1113 lake murray boulevard,irmo,sc,29063,US,8037697313.0,1113 lake murray boulevard,irmo,sc,29063,US,8037697313.0,0.95,1,1,0.95,All address components and phone number match,1,1
1.0,2518 north military avenue,oklahoma city,ok,731065665,US,4055211902.0,2518 north military avenue 101,oklahoma city,ok,73106,US,4055211902.0,0.9,1,1,0.95,Matching phone number and similar address components confirm same place,1,1
1.0,25 pho nguyen hoang,quan nam tu liem,,12014,VN,84968964286.0,25 pho nguyen hoang,quan nam tu liem,,12014,VN,8419007334.0,0.6469754001880271,1,1,0.8,Address components match and phone numbers are likely equivalent (despite different formats),1,1
1.0,420 east macdade boulevard,folsom,pa,19033,US,8447475435.0,420 macdade boulevard,folsom,pa,19033,US,8447475435.0,0.8684570952110651,1,1,0.8684570952110651,"Matching address components, phone number, and high similarity score indicate same place.",1,1
0.0,7600 east orchard road,greenwood village,,801112476,US,3034880475.0,7600 east orchard road suite 300n,greenwood vilge,,80111,US,,0.6565055538112883,1,0,0.6565055538112883,Cities do not match exactly.,1,0
1.0,30825 ryan road,warren,mi,48092,US,5867512900.0,30825 ryan road,warren,mi,48092,US,5867512900.0,0.9381679034077396,1,1,0.9381679034077396,All address components and phone number match.,1,1
1.0,2110 south reserve street,missoula,mt,59801,US,4065490094.0,2110 south reserve street,missoula,mt,59801,US,4065490094.0,0.95,1,1,0.95,All address components and phone number match,1,1
1.0,miskolctapolcai ut 25,miskolc,,3518,HU,3646561561.0,miskolctapolcai ut 25 27,miskolc,borsod abauj zemplen,3519,HU,646561561.0,0.7,1,0,0.4,"Address and postcode differ, phone numbers do not match.",0,1
1.0,6749 ogden avenue,berwyn,il,604023604,US,7084849060.0,6749 ogden avenue,berwyn,il,60402,US,7084849060.0,0.95,1,1,0.975,"Matching address, city, region, country, and phone number; postcode differs slightly but is likely a formatting variation.",1,1
0.0,1515 harrison avenue northwest,olympia,wa,985025352,US,3604366313.0,1722 harrison avenue northwest,olympia,wa,985025200,US,3602800509.0,0.587109531194911,0,0,0.587109531194911,Address components do not match,1,1
1.0,811 collins boulevard,covington,la,70433,US,9858984964.0,811 collins boulevard,covington,la,70433,US,9858984964.0,0.95,1,1,0.95,All address components and phone number match,1,1
0.0,249 john street,south amboy,nj,088791796,US,7327441749.0,140 broadway north,south amboy,nj,088791642,US,7325255924.0,0.3861249385373779,0,0,0.19306246926868895,Address components do not match,1,1
1.0,richardson road corder drive,,,2570,AU,61435914137.0,richardson road corder drive,spring farm,new south wales,2570,AU,435914137.0,0.7901435839881494,1,1,0.9,Address components match and phone numbers are likely equal.,1,1
0.0,rua duque de caxias 389,barra mansa,rj,27345010,BR,5524992941319.0,avenida joaquim leite 509,barra mansa,rj,27345390,BR,552433239163.0,0.3720848307292602,0,0,0.3720848307292602,Address components do not match,1,1
1.0,805 north main street,celina,oh,45822,US,5675105908.0,805 north main street,celina,oh,45822,US,5675105908.0,1.0,1,1,1.0,All address components and phone number match,1,1
1.0,6106 gunn highway,tampa,floor,33625,US,8139624420.0,6106 gunn highway,tampa,floor,33625,US,8139624420.0,1.0,1,1,1.0,All address components and phone number match,1,1
0.0,8800 rosedale highway,bakersfield,ca,93312,US,6618294641.0,8800 rosedale highway next to home depot walmart,bakersfield,ca,93312,US,6618294653.0,0.699313487719877,1,1,0.849653743859898,Address components match and phone numbers are likely equal,0,0
0.0,hamam sokak 1,luleburgaz,,39750,TR,902884125378.0,dere mah,,,39750,TR,,0.2412803143822657,0,0,0.2412803143822657,"Address components do not match, city and phone number are different",1,1
0.0,8000 five mile road suite 305,cincinnati,oh,45255,US,5132323500.0,7500 state road,cincinnati,oh,45255,US,5136244500.0,0.5091576969516534,0,0,0.5091576969516534,Address components do not match,1,1
1.0,1218 troy schenectady road,latham,ny,12110,US,5187858800.0,1218 troy schenectady road,latham,ny,12110,US,5185811200.0,0.6,0,0,0.6,Address components match but phone numbers differ,0,0
1.0,nelblingstrasse 13,wurmlingen,bw,78573,DE,4974611718009.0,nelblingstr 13,wurmlingen,baden wurttemberg,78573,DE,,0.6673913043478261,1,1,0.833695652173913,"Similarity score and prediction support same place, address components match except for minor street name variation.",1,1
1.0,london road,dorchester,,DT11NE,GB,441305266066.0,london road,dorchester,dorset,DT11NE,GB,1305555700.0,0.6388247485117606,1,1,0.8194123742563806,Address components match and phone numbers are likely equivalent.,1,1
1.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,1.0,1,1,1.0,All address components and phone number match exactly.,1,1
1.0,69005 main street,blountsville,al,35031,US,2054293351.0,69005 main street,blountsville,al,35031,US,2054293351.0,0.95,1,1,0.95,All address components and phone number match,1,1
1.0,13321 north meridian avenue,oklahoma city,ok,731208315,US,8667352038.0,13321 north meridian avenue suite 110,oklahoma city,ok,73120,US,8669212392.0,0.7475,1,0,0.37375,Similar address but different phone numbers and postcode,0,1
1.0,5980 cattleridge boulevard,sarasota,floor,34232,US,9413792729.0,5980 cattleridge boulevard,sarasota,floor,34232,US,9413792729.0,0.7999999999999999,1,1,0.7999999999999999,All address components and phone number match,1,1
0.0,calle morelos 805,guadalajara,,44100,MX,523344444859.0,calle camarena 141,guadalajara,,44160,MX,523339159117.0,0.551548763038665,0,0,0.2757743815193325,Different street numbers and postcodes,1,1
1.0,413 pulaski highway,joppa,md,210853610,US,4106791000.0,413 pulaski highway,joppa,md,21085,US,4106791064.0,0.8272789179981882,1,1,0.8272789179981882,Address components match and phone numbers are similar,1,1
1.0,36 high street,sutton,eng,SM11HF,GB,442087703560.0,36 high street,sutton,,SM11HF,GB,2087703560.0,0.85,1,1,0.925,Matching address and phone number supports same place,1,1
0.0,59 babbacombe downs road,torquay,eng,TQ13LP,GB,441803316200.0,33 35 babbacombe downs road,torquay,eng,TQ13,GB,447391122365.0,0.4834955108987638,0,0,0.2417477554493819,"Address components do not match, phone numbers differ",1,1
1.0,820 northeast park street,okeechobee,floor,34972,US,8638246101.0,820 northeast park street,okeechobee,floor,34972,US,8638246101.0,0.95,1,1,0.95,All address components and phone number match,1,1
1.0,201 abraham flexner way suite 102,louisville,ky,40202,US,5025608300.0,201 abraham flexner way suite 102,louisville,ky,40202,US,5025608300.0,0.9259517868183345,1,1,0.9259517868183345,All address components and phone number match,1,1
1.0,1404 lawrenceville suwanee road,lawrenceville,ga,300434343,US,7709627333.0,1404 lawrenceville suwanee road suite 104,lawrenceville,ga,30043,US,7709627333.0,0.920038441807712,1,1,0.96,"Matching address, city, region, postcode, country, and phone number indicate the same place.",1,1
0.0,300 9th avenue,beaver falls,pa,15010,US,7248461440.0,300 9th avenue,beaver falls,pa,15010,US,7248431000.0,0.6289152033561846,0,1,0.9289152033561846,Address components match and phone numbers are similar,0,1
1.0,366 field street,greenville,sc,296013562,US,8559729090.0,366 field street,greenville,sc,29601,US,8559729090.0,0.8773209523368751,1,1,0.9,"Matching address, city, region, postcode, country, and phone number.",1,1
0.0,1220 tasman drive,sunnyvale,ca,940892400,US,4089620506.0,1257 tasman drive,sunnyvale,ca,940892250,US,,0.6054190189764818,0,0,0.30270950948824,Similar addresses but different street numbers and postcodes,1,1
1.0,piazza vittorio emanuele ii 9,belluno,34,32100,IT,39043725271.0,piazza vittorio emanuele ii 12,belluno,bl,32100,IT,43725271.0,0.55,0,0,0.55,Address components mostly match but street number differs,0,0
1.0,14200 1st avenue south,burien,wa,981683430,US,2063600444.0,14200 1st avenue south suite b,burien,wa,98168,US,2063600444.0,0.8866619495658595,1,1,0.9,Matching phone number and similar address components confirm same place,1,1
1.0,38 fore street,torquay,eng,TQ14LX,GB,441803494001.0,38 fore street street marychurch,torquay,,TQ14LX,GB,1803494001.0,0.7285714285714286,1,1,0.9,"Matching address components, postcode, country, and similar phone numbers support same place",1,1
1.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,1766 palo verde avenue,east palo alto,ca,96303,US,4089844462.0,0.95,1,1,0.95,All address components and phone number match,1,1
1.0,1st floor muthu complex no 3 117 gst main road,,,625006,IN,918929113279.0,no 3 117 1st floor muthu complex gst road thiru nagar,madurai,tamil nadu,625006,IN,8001036369.0,0.6799999999999999,1,0,0.64,Similar address components but city and phone numbers differ,0,1
0.0,3rd floor rajapushpa business center kondapur,hyderabad,telangana,500084,IN,6194420600.0,3rd floor rajapushpa business center kondapur,hyderabad,telangana,500084,IN,6194420600.0,0.8958650793650794,1,1,0.8958650793650794,All address components and phone number match,0,0
1.0,pye cor,,,BS161SE,GB,441454776098.0,pye corner,bristol,,BS161SE,GB,1454776098.0,0.7738461538461539,1,1,0.9,"Matching postcode, country, and similar address; supported by similar phone numbers.",1,1
1.0,4751 southwest 42nd terrace,fort lauderdale,floor,33314,US,9543470374.0,4751 southwest 42nd terrace,fort lauderdale,floor,33314,US,9547194532.0,0.6545525942294375,1,0,0.6545525942294375,Matching address but different phone numbers,0,1
1.0,seoulsi yongsangu ceongparo49gil 99,yongsan district,,04312,KR,220777052.0,ceongpadong2ga 53 12,,,,KR,220777755.0,0.3008376623376623,0,0,0.3008376623376623,"Similarity score and prediction indicate low confidence, address components do not match.",0,0
1.0,kaltenkirchener siedlung 3,putlitz,,16949,DE,493022005500.0,kaltenkirchener siedlung 3,putlitz,brandenburg,16949,DE,3022005500.0,0.79689216014613,1,1,0.9,"Matching address, city, postcode, and country; phone numbers match after normalization.",1,1
1.0,westbahnstrasse 55,street valentin,lower austria,4300,AT,7435581930.0,westbahnstrasse 55,sankt valentin,lower austria,4300,AT,7435581930.0,0.9510382248017828,1,1,0.9755191124007914,"Matching address, city variations, phone number, and high similarity score indicate same place.",1,1
0.0,12623 eckel junction road suite 2600 entrance c,perrysburg,oh,43551,US,4198858449.0,12623 eckel junction road,perrysburg,oh,43551,US,5673681000.0,0.6850108793485655,1,0,0.6850108793485655,Address components mostly match but phone numbers differ,1,0
1.0,600 east army post road,des moines,ia,503155931,US,5156509354.0,600 east army post road,des moines,ia,50315,US,5156509354.0,0.9,1,1,0.95,"Matching address, city, region, country, and phone number with similar postcode.",1,1
0.0,310 east 75th street,new york,ny,100210127,US,6463421251.0,342 east 77th street,new york,ny,100752401,US,2125979555.0,0.5950287397641196,0,0,0.5950287397641196,Address components do not match,1,1
0.0,6550 fannin street,houston,tx,770302701,US,7134411100.0,6560 fannin street scurlock suite 1950,houston,tx,77030,US,7134414280.0,0.6408323573820246,1,0,0.5,Street numbers and phone numbers differ,1,0
0.0,attundavagen 1,taby,,18334,SE,4687584814.0,akerbyvagen 4,taby,,18334,SE,850382760.0,0.4675911838559754,0,0,0.2337955919277377,"Cities and postcodes match, but street numbers and names differ, and phone numbers are not equal.",1,1
1.0,1601 north 32nd street,muskogee,ok,744012248,US,9189105253.0,1601 north 32nd street,muskogee,ok,74401,US,9189105253.0,0.87339216014613,1,1,0.936696080073065,"Matching address, city, region, postcode, country, and phone number confirm same place.",1,1
1.0,5909 breckenridge parkway,tampa,floor,336104237,US,8133591293.0,5909 breckenridge parkway suite g,tampa,floor,33610,US,8133591293.0,0.8975000000000001,1,1,0.8975,Matching phone number and similar address components confirm same place,1,1
1.0,7230 west north avenue,elmwood park,il,60707,US,7083955880.0,7230 west north avenue,elmwood park,il,60707,US,7083955880.0,1.0,1,1,1.0,All address components and phone number match,1,1
0.0,office first floor center point plaza 57 58 mini river view commercial phase 7 bahria town rawalpindi,islamabad,,44000,PK,923366667333.0,office no 101 1st floor plot no 12 malik heights midway commercial main bahria expressway phase 7 rawalpindi,rawalpindi,,46000,PK,923005123279.0,0.4836248844764704,0,0,0.2418124422382352,"Cities and street numbers differ, despite some similarity in address.",1,1
1.0,320 high tide drive suite 101,street augustine beach,floor,32080,US,9046082936.0,320 high tide drive 101,saint augustine,floor,32080,US,9048252351.0,0.8210294117647058,1,0,0.8210294117647058,City and phone number differences indicate different places.,0,1
1.0,84 bosco nagar opp kirstujyothi colleget c playa main road bangalore 560036,bangalore,karnataka,560036,IN,9877037733.0,shop no 20 near anugrah hospital next to ak food super market govinda chetty palya electroniccit 560099,bangalore,karnataka,560099,IN,9877037733.0,0.6031914893617022,0,0,0.3015957446808511,Different street and postcode despite matching phone number and city,0,0
0.0,370 main street,winkler,mb,R6W4B2,CA,2043259595.0,555 north railway avenue,winkler,mb,R6W,CA,2043258777.0,0.3284771893879863,0,0,0.16473859469399316,Cities match but street numbers and phone numbers differ,1,1
1.0,ladau 273,krumbach,,6942,AT,4355138640.0,ladau 273,krumbach,,6942,AT,55138640.0,0.75,1,1,0.875,Matching address and phone number similarity supports same place.,1,1
0.0,cherating river,kampong cherating,,,MY,60132152708.0,lot 367 kampong cherating lama,kampong baharu cherating,,26080,MY,6095819248.0,0.4312731637151542,0,0,0.2156365823576771,"Cities and address differ, no phone match",1,1
1.0,lushes bungalpw,sturminster newton,,DT101HD,GB,8002980079.0,lushes bungalow,sturminster newton,,DT101HD,GB,7527113664.0,0.7572427922954239,1,0,0.7572427922954239,"Similarity in address and location, but phone numbers differ",0,1
0.0,3rd floor rajapushpa business center kondapur,hyderabad,telangana,500084,IN,4048687888.0,3rd floor rajapushpa business center kondapur,hyderabad,telangana,500084,IN,6194420600.0,0.7458650793650794,1,0,0.7458650793650794,"Phone numbers do not match, despite identical address components.",1,0
1.0,200 west i65 service road south,mobile,al,36608,US,2513437101.0,200 west i65 service road south,mobile,al,36608,US,2513437101.0,1.0,1,1,1.0,All address components and phone number match,1,1
1.0,3105 grand avenue,ames,ia,50010,US,5152331736.0,3015 grand avenue,ames,ia,50010,US,5152331345.0,0.6699999999999999,1,0,0.33499999999999996,Similar records but street numbers differ,0,1
1.0,849 via del castello street,henderson,nv,89011,US,7029035137.0,849 via del castello,henderson,nv,89011,US,7029035137.0,0.7999999999999999,1,1,0.7999999999999999,All address components and phone number match,1,1
1.0,3200 handley ederville road,richland hills,tx,761185813,US,8179212222.0,3200 handley ederville road,richland hills,tx,76118,US,8179212222.0,0.85,1,1,0.925,"Matching address, city, region, country, and phone number; postcode partially matches.",1,1
0.0,60 railroad place,saratoga springs,ny,128663007,US,5185841531.0,497 broadway,saratoga springs,ny,12866,US,5185841775.0,0.4129016362196256,0,0,0.4129016362196256,"City and region match, but street number and address differ",1,1
0.0,3400 55th street northwest,rochester,mn,559010123,US,5072808270.0,3400 55th street northwest,rochester,mn,55901,US,5072808270.0,0.8506942036068307,1,1,0.9253471018034154,"Matching address, city, region, postcode, country, and phone number confirm same place.",0,0
1.0,11001 north port washington road,mequon,wi,53092,US,2622418800.0,11001 north port washington road,mequon,wi,53092,US,2622418800.0,0.95,1,1,0.95,All address components and phone number match,1,1
1.0,100 bluewater parkway,,,DA99ST,GB,442080545400.0,bluewater bluewater parkway,greenhithe,,DA99ST,GB,2045126671.0,0.3999999999999999,0,0,0.4,Address and phone number do not match,0,0
0.0,157 atlantis boulevard,atlantis,floor,334621155,US,5619688627.0,180 john f kennedy drive suite 250,atlantis,floor,33462,US,5619358000.0,0.5127121435786042,0,0,0.256,Different street numbers and addresses,1,1
1.0,6320 capital boulevard,raleigh,nc,276162959,US,8552497667.0,6320 capital boulevard,raleigh,nc,27616,US,9199177030.0,0.6596062973602672,1,0,0.6596062973602672,Address components match but phone numbers differ,0,1
0.0,91 candleriggs,glasgow,sct,G11,GB,441414064562.0,merchant square 71 albion street,glasgow,sct,G11,GB,1415523400.0,0.3730352887706687,0,0,0.1865176443853344,Address components do not match,1,1
1.0,24202 cinco ranch boulevard,katy,tx,774942986,US,2813925444.0,24202 cinco ranch boulevard,katy,tx,77494,US,2813925444.0,0.8748755566536505,1,1,0.8748755566536505,"Matching address, city, region, country, and phone number indicate the same place.",1,1
1.0,5357 west court street,monee,il,60449,US,7085343825.0,5357 west court street,monee,il,60449,US,7085343825.0,0.95,1,1,0.95,All address components and phone number match,1,1
0.0,7823 spivey station boulevard,jonesboro,ga,30236,US,6783644444.0,7823 spivey station boulevard,jonesboro,ga,30236,US,8332759355.0,0.4999999999999999,0,0,0.5,"All address components match, but phone numbers differ.",1,1
0.0,porlammintie 1,loviisa,southern finland,07810,FI,20080100.0,porlammintie 1,ingermaninkyla,uusimaa,07810,FI,20080100.0,0.7383671529848858,1,0,0.7383671529848858,"Cities differ, despite matching address and phone number.",1,0
0.0,91 elliot street,brock,on,L0E,CA,6139226984.0,95 elliot street,brock,on,L0E,CA,7054322582.0,0.6064029661586123,0,0,0.6064029661586123,Similar addresses but different street numbers and phone numbers.,1,1
